Timestamp,RecipeId,JobId,RunId,Active_State_General_StaOperatingState,Name,Text,Severity,Active_ActProcVal_All_MainDrive_ActSpeed,Active_ActProcVal_All_MainDrive_ActTorquePercent,Active_ActProcVal_All_MainDrive_ActThroughput,Active_ActProcVal_All_MainDrive_ActPower,Active_ActProcVal_All_MainDrive_ActSME,Active_ActProcVal_All_Endplate_ActPressure
2025-12-16T04:28:26.948738,Recipe_C,b8af3b0e-0988-4170-b650-6fa1c3faba00,8,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-16T04:28:27.948738,Recipe_C,b8af3b0e-0988-4170-b650-6fa1c3faba00,8,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-16T04:28:28.948738,Recipe_C,b8af3b0e-0988-4170-b650-6fa1c3faba00,8,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-16T04:28:29.948738,Recipe_C,b8af3b0e-0988-4170-b650-6fa1c3faba00,8,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-16T04:28:30.948738,Recipe_C,b8af3b0e-0988-4170-b650-6fa1c3faba00,8,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-16T04:28:31.948738,Recipe_C,b8af3b0e-0988-4170-b650-6fa1c3faba00,8,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-16T04:28:32.948738,Recipe_C,b8af3b0e-0988-4170-b650-6fa1c3faba00,8,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-16T04:28:33.948738,Recipe_C,b8af3b0e-0988-4170-b650-6fa1c3faba00,8,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-16T04:28:34.948738,Recipe_C,b8af3b0e-0988-4170-b650-6fa1c3faba00,8,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-16T04:28:35.948738,Recipe_C,b8af3b0e-0988-4170-b650-6fa1c3faba00,8,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-16T04:28:36.948738,Recipe_C,b8af3b0e-0988-4170-b650-6fa1c3faba00,8,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-16T04:28:37.948738,Recipe_C,b8af3b0e-0988-4170-b650-6fa1c3faba00,8,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-16T04:28:38.948738,Recipe_C,b8af3b0e-0988-4170-b650-6fa1c3faba00,8,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-16T04:28:39.948738,Recipe_C,b8af3b0e-0988-4170-b650-6fa1c3faba00,8,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-16T04:28:40.948738,Recipe_C,b8af3b0e-0988-4170-b650-6fa1c3faba00,8,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-16T04:28:41.948738,Recipe_C,b8af3b0e-0988-4170-b650-6fa1c3faba00,8,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-16T04:28:42.948738,Recipe_C,b8af3b0e-0988-4170-b650-6fa1c3faba00,8,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-16T04:28:43.948738,Recipe_C,b8af3b0e-0988-4170-b650-6fa1c3faba00,8,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-16T04:28:44.948738,Recipe_C,b8af3b0e-0988-4170-b650-6fa1c3faba00,8,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-16T04:28:45.948738,Recipe_C,b8af3b0e-0988-4170-b650-6fa1c3faba00,8,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-16T04:28:46.948738,Recipe_C,b8af3b0e-0988-4170-b650-6fa1c3faba00,8,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-16T04:28:47.948738,Recipe_C,b8af3b0e-0988-4170-b650-6fa1c3faba00,8,1.0,,,,7.18,7.94,12.44,11.65,8.85,9.96
2025-12-16T04:28:48.948738,Recipe_C,b8af3b0e-0988-4170-b650-6fa1c3faba00,8,1.0,,,,7.91,7.79,10.51,9.54,9.02,10.8
2025-12-16T04:28:49.948738,Recipe_C,b8af3b0e-0988-4170-b650-6fa1c3faba00,8,1.0,,,,10.27,8.69,7.49,10.68,7.14,12.96
2025-12-16T04:28:50.948738,Recipe_C,b8af3b0e-0988-4170-b650-6fa1c3faba00,8,1.0,,,,9.08,10.69,11.03,7.66,12.37,8.88
