Timestamp,RecipeId,JobId,RunId,Active_State_General_StaOperatingState,Name,Text,Severity,Active_ActProcVal_All_MainDrive_ActSpeed,Active_ActProcVal_All_MainDrive_ActTorquePercent,Active_ActProcVal_All_MainDrive_ActThroughput,Active_ActProcVal_All_MainDrive_ActPower,Active_ActProcVal_All_MainDrive_ActSME,Active_ActProcVal_All_Endplate_ActPressure
2025-12-17T06:23:27.638122,Recipe_A,7b6cb09f-a8fb-4d85-aabb-d1668183add6,22,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-17T06:23:28.638122,Recipe_A,7b6cb09f-a8fb-4d85-aabb-d1668183add6,22,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-17T06:23:29.638122,Recipe_A,7b6cb09f-a8fb-4d85-aabb-d1668183add6,22,1.0,,,,8.93,3.64,9.39,9.78,8.08,8.94
2025-12-17T06:23:30.638122,Recipe_A,7b6cb09f-a8fb-4d85-aabb-d1668183add6,22,1.0,,,,8.87,10.26,6.42,10.19,11.5,9.52
2025-12-17T06:23:31.638122,Recipe_A,7b6cb09f-a8fb-4d85-aabb-d1668183add6,22,1.0,,,,7.07,10.4,10.99,7.61,11.67,11.74
2025-12-17T06:23:31.638122,Recipe_A,7b6cb09f-a8fb-4d85-aabb-d1668183add6,22,1.0,Warning_1,Simulated Warning occurred,Warning,,,,,,
2025-12-17T06:23:32.638122,Recipe_A,7b6cb09f-a8fb-4d85-aabb-d1668183add6,22,1.0,,,,8.82,9.63,9.99,8.94,8.38,12.27
2025-12-17T06:23:33.638122,Recipe_A,7b6cb09f-a8fb-4d85-aabb-d1668183add6,22,5.0,,,,10.22,9.47,13.62,7.66,11.98,9.07
2025-12-17T06:23:34.638122,Recipe_A,7b6cb09f-a8fb-4d85-aabb-d1668183add6,22,5.0,,,,9.58,10.66,11.16,8.4,11.61,9.75
2025-12-17T06:23:35.638122,Recipe_A,7b6cb09f-a8fb-4d85-aabb-d1668183add6,22,5.0,,,,12.61,9.11,12.48,7.66,6.29,10.18
2025-12-17T06:23:36.638122,Recipe_A,7b6cb09f-a8fb-4d85-aabb-d1668183add6,22,5.0,,,,11.86,9.6,9.83,10.72,7.65,7.26
2025-12-17T06:23:37.638122,Recipe_A,7b6cb09f-a8fb-4d85-aabb-d1668183add6,22,5.0,,,,9.3,8.87,11.35,8.33,11.12,10.54
2025-12-17T06:23:38.638122,Recipe_A,7b6cb09f-a8fb-4d85-aabb-d1668183add6,22,5.0,,,,10.42,10.79,11.5,9.74,7.82,14.73
2025-12-17T06:23:39.638122,Recipe_A,7b6cb09f-a8fb-4d85-aabb-d1668183add6,22,5.0,,,,11.77,10.69,8.67,6.88,8.78,8.74
2025-12-17T06:23:40.638122,Recipe_A,7b6cb09f-a8fb-4d85-aabb-d1668183add6,22,5.0,,,,7.0,12.81,8.97,7.65,12.85,9.45
2025-12-17T06:23:41.638122,Recipe_A,7b6cb09f-a8fb-4d85-aabb-d1668183add6,22,5.0,,,,10.93,10.67,8.49,11.02,8.2,11.3
2025-12-17T06:23:42.638122,Recipe_A,7b6cb09f-a8fb-4d85-aabb-d1668183add6,22,5.0,,,,11.57,8.63,8.33,10.08,9.28,12.68
2025-12-17T06:23:43.638122,Recipe_A,7b6cb09f-a8fb-4d85-aabb-d1668183add6,22,5.0,,,,7.86,6.42,7.57,11.77,9.63,8.31
2025-12-17T06:23:44.638122,Recipe_A,7b6cb09f-a8fb-4d85-aabb-d1668183add6,22,5.0,,,,15.09,11.83,7.42,11.43,10.06,11.44
