Timestamp,RecipeId,JobId,RunId,Active_State_General_StaOperatingState,Name,Text,Severity,Active_ActProcVal_All_MainDrive_ActSpeed,Active_ActProcVal_All_MainDrive_ActTorquePercent,Active_ActProcVal_All_MainDrive_ActThroughput,Active_ActProcVal_All_MainDrive_ActPower,Active_ActProcVal_All_MainDrive_ActSME,Active_ActProcVal_All_Endplate_ActPressure
2025-12-16T22:16:27.638122,Recipe_A,506af462-4e57-4295-9af2-1d9f653511cc,18,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-16T22:16:28.638122,Recipe_A,506af462-4e57-4295-9af2-1d9f653511cc,18,1.0,,,,9.11,8.33,7.86,10.13,9.34,9.12
2025-12-16T22:16:29.638122,Recipe_A,506af462-4e57-4295-9af2-1d9f653511cc,18,1.0,,,,11.55,9.23,9.26,10.61,11.22,11.17
2025-12-16T22:16:30.638122,Recipe_A,506af462-4e57-4295-9af2-1d9f653511cc,18,1.0,,,,8.98,5.94,9.36,9.93,9.57,9.96
2025-12-16T22:16:31.638122,Recipe_A,506af462-4e57-4295-9af2-1d9f653511cc,18,1.0,,,,11.85,10.43,12.28,10.83,11.85,9.16
2025-12-16T22:16:32.638122,Recipe_A,506af462-4e57-4295-9af2-1d9f653511cc,18,1.0,,,,11.66,10.58,9.93,10.92,12.92,7.9
2025-12-16T22:16:33.638122,Recipe_A,506af462-4e57-4295-9af2-1d9f653511cc,18,1.0,,,,13.68,11.12,10.17,7.29,7.68,9.55
2025-12-16T22:16:34.638122,Recipe_A,506af462-4e57-4295-9af2-1d9f653511cc,18,1.0,,,,10.09,10.04,7.59,11.98,9.33,11.02
2025-12-16T22:16:35.638122,Recipe_A,506af462-4e57-4295-9af2-1d9f653511cc,18,1.0,,,,6.61,10.95,10.41,11.35,9.0,8.51
2025-12-16T22:16:36.638122,Recipe_A,506af462-4e57-4295-9af2-1d9f653511cc,18,1.0,,,,11.25,12.65,11.01,12.33,9.07,9.62
2025-12-16T22:16:37.638122,Recipe_A,506af462-4e57-4295-9af2-1d9f653511cc,18,1.0,,,,9.81,8.94,6.98,8.84,10.2,10.93
2025-12-16T22:16:38.638122,Recipe_A,506af462-4e57-4295-9af2-1d9f653511cc,18,1.0,,,,11.5,9.08,10.64,4.75,12.14,8.41
2025-12-16T22:16:39.638122,Recipe_A,506af462-4e57-4295-9af2-1d9f653511cc,18,1.0,,,,10.75,4.35,8.64,12.49,12.83,10.7
2025-12-16T22:16:40.638122,Recipe_A,506af462-4e57-4295-9af2-1d9f653511cc,18,1.0,,,,7.87,8.67,13.21,8.46,11.48,7.63
2025-12-16T22:16:41.638122,Recipe_A,506af462-4e57-4295-9af2-1d9f653511cc,18,5.0,,,,8.91,10.52,10.7,8.7,13.57,10.82
2025-12-16T22:16:42.638122,Recipe_A,506af462-4e57-4295-9af2-1d9f653511cc,18,5.0,,,,8.42,10.68,10.73,11.33,12.95,10.36
2025-12-16T22:16:43.638122,Recipe_A,506af462-4e57-4295-9af2-1d9f653511cc,18,5.0,,,,11.06,12.35,11.28,9.87,10.97,6.9
2025-12-16T22:16:44.638122,Recipe_A,506af462-4e57-4295-9af2-1d9f653511cc,18,5.0,,,,12.41,9.17,10.79,9.13,9.17,8.39
2025-12-16T22:16:45.638122,Recipe_A,506af462-4e57-4295-9af2-1d9f653511cc,18,5.0,,,,12.0,10.86,11.03,9.21,12.5,11.05
2025-12-16T22:16:46.638122,Recipe_A,506af462-4e57-4295-9af2-1d9f653511cc,18,5.0,,,,6.48,8.19,10.62,7.21,13.25,9.8
2025-12-16T22:16:47.638122,Recipe_A,506af462-4e57-4295-9af2-1d9f653511cc,18,5.0,,,,10.19,13.61,10.33,11.26,9.13,11.08
2025-12-16T22:16:48.638122,Recipe_A,506af462-4e57-4295-9af2-1d9f653511cc,18,5.0,,,,14.15,7.88,9.06,6.44,8.29,8.87
2025-12-16T22:16:49.638122,Recipe_A,506af462-4e57-4295-9af2-1d9f653511cc,18,5.0,,,,9.71,11.75,10.48,12.41,10.98,14.32
2025-12-16T22:16:50.638122,Recipe_A,506af462-4e57-4295-9af2-1d9f653511cc,18,5.0,,,,9.5,9.6,7.24,7.27,7.31,11.26
2025-12-16T22:16:51.638122,Recipe_A,506af462-4e57-4295-9af2-1d9f653511cc,18,5.0,,,,10.39,8.49,13.49,6.95,11.08,11.28
2025-12-16T22:16:52.638122,Recipe_A,506af462-4e57-4295-9af2-1d9f653511cc,18,5.0,,,,11.56,9.88,9.17,8.55,12.09,10.47
2025-12-16T22:16:53.638122,Recipe_A,506af462-4e57-4295-9af2-1d9f653511cc,18,5.0,,,,5.43,8.73,8.12,10.21,11.85,10.15
2025-12-16T22:16:54.638122,Recipe_A,506af462-4e57-4295-9af2-1d9f653511cc,18,5.0,,,,13.75,11.55,9.43,9.57,7.02,7.96
2025-12-16T22:16:55.638122,Recipe_A,506af462-4e57-4295-9af2-1d9f653511cc,18,5.0,,,,10.85,6.52,11.38,11.53,10.45,11.86
2025-12-16T22:16:56.638122,Recipe_A,506af462-4e57-4295-9af2-1d9f653511cc,18,5.0,,,,5.86,11.11,8.97,11.67,12.29,15.23
2025-12-16T22:16:57.638122,Recipe_A,506af462-4e57-4295-9af2-1d9f653511cc,18,4.0,,,,111.58,55.1,56.27,45.61,45.9,53.81
2025-12-16T22:16:58.638122,Recipe_A,506af462-4e57-4295-9af2-1d9f653511cc,18,4.0,,,,102.46,48.34,47.03,52.17,55.26,48.68
2025-12-16T22:16:59.638122,Recipe_A,506af462-4e57-4295-9af2-1d9f653511cc,18,5.0,,,,8.54,11.66,11.72,8.55,11.11,5.05
2025-12-16T22:17:00.638122,Recipe_A,506af462-4e57-4295-9af2-1d9f653511cc,18,5.0,,,,10.24,7.32,10.01,8.0,10.02,9.51
2025-12-16T22:17:01.638122,Recipe_A,506af462-4e57-4295-9af2-1d9f653511cc,18,5.0,,,,9.67,9.02,10.55,10.66,11.08,11.66
2025-12-16T22:17:02.638122,Recipe_A,506af462-4e57-4295-9af2-1d9f653511cc,18,5.0,,,,10.7,9.41,9.64,11.83,8.52,12.38
2025-12-16T22:17:03.638122,Recipe_A,506af462-4e57-4295-9af2-1d9f653511cc,18,5.0,,,,11.09,9.1,7.29,5.06,9.63,7.72
2025-12-16T22:17:04.638122,Recipe_A,506af462-4e57-4295-9af2-1d9f653511cc,18,5.0,,,,10.02,12.36,8.83,6.47,8.78,9.6
2025-12-16T22:17:05.638122,Recipe_A,506af462-4e57-4295-9af2-1d9f653511cc,18,5.0,,,,8.43,9.38,10.75,7.03,12.51,6.85
2025-12-16T22:17:06.638122,Recipe_A,506af462-4e57-4295-9af2-1d9f653511cc,18,5.0,,,,9.47,8.04,14.5,10.85,9.24,6.88
2025-12-16T22:17:07.638122,Recipe_A,506af462-4e57-4295-9af2-1d9f653511cc,18,5.0,,,,10.18,12.13,14.03,12.21,10.78,9.6
2025-12-16T22:17:08.638122,Recipe_A,506af462-4e57-4295-9af2-1d9f653511cc,18,5.0,,,,8.47,5.24,6.86,9.6,9.06,8.5
2025-12-16T22:17:09.638122,Recipe_A,506af462-4e57-4295-9af2-1d9f653511cc,18,5.0,,,,7.23,9.61,9.92,10.47,13.32,10.4
2025-12-16T22:17:10.638122,Recipe_A,506af462-4e57-4295-9af2-1d9f653511cc,18,5.0,,,,8.67,9.46,13.69,9.25,12.34,9.15
2025-12-16T22:17:11.638122,Recipe_A,506af462-4e57-4295-9af2-1d9f653511cc,18,5.0,,,,11.83,10.11,6.47,10.34,10.97,11.22
2025-12-16T22:17:12.638122,Recipe_A,506af462-4e57-4295-9af2-1d9f653511cc,18,5.0,,,,9.16,11.39,7.32,8.3,10.82,9.41
2025-12-16T22:17:13.638122,Recipe_A,506af462-4e57-4295-9af2-1d9f653511cc,18,5.0,,,,10.89,12.77,11.66,10.25,5.54,8.76
2025-12-16T22:17:14.638122,Recipe_A,506af462-4e57-4295-9af2-1d9f653511cc,18,5.0,,,,12.81,7.17,9.71,9.53,2.77,7.32
2025-12-16T22:17:15.638122,Recipe_A,506af462-4e57-4295-9af2-1d9f653511cc,18,5.0,,,,12.15,9.41,8.79,9.66,5.69,10.46
2025-12-16T22:17:16.638122,Recipe_A,506af462-4e57-4295-9af2-1d9f653511cc,18,5.0,,,,14.82,11.06,12.34,12.23,6.92,11.45
2025-12-16T22:17:17.638122,Recipe_A,506af462-4e57-4295-9af2-1d9f653511cc,18,5.0,,,,11.87,8.07,12.95,10.23,8.58,8.13
2025-12-16T22:17:18.638122,Recipe_A,506af462-4e57-4295-9af2-1d9f653511cc,18,5.0,,,,10.79,9.75,8.86,7.9,9.83,12.73
2025-12-16T22:17:19.638122,Recipe_A,506af462-4e57-4295-9af2-1d9f653511cc,18,5.0,,,,9.15,11.55,13.44,6.98,11.99,11.34
2025-12-16T22:17:20.638122,Recipe_A,506af462-4e57-4295-9af2-1d9f653511cc,18,5.0,,,,8.3,9.56,9.47,10.48,11.17,8.48
2025-12-16T22:17:21.638122,Recipe_A,506af462-4e57-4295-9af2-1d9f653511cc,18,5.0,,,,8.47,9.51,12.23,6.54,8.02,12.81
2025-12-16T22:17:22.638122,Recipe_A,506af462-4e57-4295-9af2-1d9f653511cc,18,5.0,,,,8.48,12.4,10.01,11.4,12.71,8.14
2025-12-16T22:17:23.638122,Recipe_A,506af462-4e57-4295-9af2-1d9f653511cc,18,5.0,,,,12.45,10.76,10.29,7.2,9.3,9.01
2025-12-16T22:17:24.638122,Recipe_A,506af462-4e57-4295-9af2-1d9f653511cc,18,5.0,,,,8.3,9.69,8.98,12.72,10.66,14.46
2025-12-16T22:17:25.638122,Recipe_A,506af462-4e57-4295-9af2-1d9f653511cc,18,5.0,,,,9.45,9.75,9.99,10.49,8.83,7.93
2025-12-16T22:17:26.638122,Recipe_A,506af462-4e57-4295-9af2-1d9f653511cc,18,5.0,,,,9.4,8.94,9.69,8.63,13.44,9.22
2025-12-16T22:17:27.638122,Recipe_A,506af462-4e57-4295-9af2-1d9f653511cc,18,5.0,,,,11.72,11.54,9.98,11.62,11.17,10.23
2025-12-16T22:17:28.638122,Recipe_A,506af462-4e57-4295-9af2-1d9f653511cc,18,5.0,,,,11.26,10.59,8.95,10.11,10.16,13.36
2025-12-16T22:17:29.638122,Recipe_A,506af462-4e57-4295-9af2-1d9f653511cc,18,5.0,,,,7.45,10.32,8.75,13.2,14.88,11.38
2025-12-16T22:17:30.638122,Recipe_A,506af462-4e57-4295-9af2-1d9f653511cc,18,5.0,,,,8.75,9.59,9.31,11.22,9.21,8.85
2025-12-16T22:17:31.638122,Recipe_A,506af462-4e57-4295-9af2-1d9f653511cc,18,5.0,,,,12.67,11.3,9.98,10.62,12.3,9.2
2025-12-16T22:17:32.638122,Recipe_A,506af462-4e57-4295-9af2-1d9f653511cc,18,5.0,,,,10.34,8.96,10.7,10.99,7.68,16.29
