timestamp,step_name,metric_a_value,metric_b_value,log_level,message
2025-11-20T23:03:45.219098,Initialization,34.04,3.14,INFO,Executing Initialization - processed chunk 1
2025-11-20T23:04:00.219098,Initialization,89.31,46.44,INFO,Executing Initialization - processed chunk 55
2025-11-20T23:04:15.219098,Initialization,95.24,3.31,INFO,Executing Initialization - processed chunk 18
2025-11-20T23:04:29.219098,Initialization,42.35,20.47,INFO,Executing Initialization - processed chunk 95
2025-11-20T23:04:46.219098,Initialization,88.17,14.50,INFO,Executing Initialization - processed chunk 79
2025-11-20T23:05:03.219098,Initialization,97.95,1.85,INFO,Executing Initialization - processed chunk 97
2025-11-20T23:05:14.219098,Initialization,39.07,14.50,INFO,Executing Initialization - processed chunk 100
2025-11-20T23:05:31.219098,Initialization,40.50,39.26,INFO,Executing Initialization - processed chunk 2
2025-11-20T23:05:33.219098,Initialization,28.18,6.55,INFO,Executing Initialization - processed chunk 72
2025-11-20T23:05:46.219098,Initialization,10.00,1.18,INFO,Executing Initialization - processed chunk 84
2025-11-20T23:06:04.219098,Initialization,94.40,12.45,INFO,Executing Initialization - processed chunk 29
2025-11-20T23:06:09.219098,Initialization,99.84,46.14,INFO,Executing Initialization - processed chunk 85
2025-11-20T23:06:13.219098,Initialization,57.45,38.11,INFO,Executing Initialization - processed chunk 96
2025-11-20T23:06:22.219098,Data Fetching,66.18,20.93,INFO,Executing Data Fetching - processed chunk 61
2025-11-20T23:06:36.219098,Data Fetching,11.96,44.07,INFO,Executing Data Fetching - processed chunk 100
2025-11-20T23:06:49.219098,Data Fetching,85.19,46.89,INFO,Executing Data Fetching - processed chunk 22
2025-11-20T23:07:05.219098,Data Fetching,60.29,24.65,INFO,Executing Data Fetching - processed chunk 65
2025-11-20T23:07:13.219098,Data Fetching,34.17,31.90,INFO,Executing Data Fetching - processed chunk 13
2025-11-20T23:07:27.219098,Data Fetching,21.70,36.51,INFO,Executing Data Fetching - processed chunk 99
2025-11-20T23:07:42.219098,Data Fetching,18.12,3.07,INFO,Executing Data Fetching - processed chunk 1
2025-11-20T23:07:51.219098,Data Fetching,70.68,3.67,INFO,Executing Data Fetching - processed chunk 77
2025-11-20T23:08:03.219098,Data Fetching,7.89,30.75,INFO,Executing Data Fetching - processed chunk 53
