timestamp,step_name,metric_a_value,metric_b_value,log_level,message
2025-12-13T08:03:39.219098,Initialization,56.23,5.38,INFO,Executing Initialization - processed chunk 79
2025-12-13T08:03:40.219098,Initialization,97.40,32.82,INFO,Executing Initialization - processed chunk 72
2025-12-13T08:03:42.219098,Initialization,39.62,49.22,INFO,Executing Initialization - processed chunk 23
2025-12-13T08:03:44.219098,Initialization,86.07,9.61,INFO,Executing Initialization - processed chunk 46
2025-12-13T08:03:45.219098,Initialization,19.77,8.23,INFO,Executing Initialization - processed chunk 11
2025-12-13T08:03:48.219098,Initialization,22.34,43.67,INFO,Executing Initialization - processed chunk 80
2025-12-13T08:03:50.219098,Initialization,18.29,45.59,INFO,Executing Initialization - processed chunk 2
2025-12-13T08:03:51.219098,Initialization,32.53,7.92,INFO,Executing Initialization - processed chunk 17
2025-12-13T08:03:54.219098,Initialization,9.87,26.72,INFO,Executing Initialization - processed chunk 38
2025-12-13T08:03:55.219098,Initialization,53.74,44.91,INFO,Executing Initialization - processed chunk 80
2025-12-13T08:03:57.219098,Initialization,43.97,24.31,INFO,Executing Initialization - processed chunk 49
2025-12-13T08:03:59.219098,Initialization,28.64,45.16,INFO,Executing Initialization - processed chunk 11
2025-12-13T08:04:02.219098,Initialization,44.39,18.50,INFO,Executing Initialization - processed chunk 36
2025-12-13T08:04:04.219098,Initialization,61.16,15.92,INFO,Executing Initialization - processed chunk 49
2025-12-13T08:04:10.219098,Data Fetching,4.17,8.90,INFO,Executing Data Fetching - processed chunk 86
2025-12-13T08:04:14.219098,Data Fetching,72.74,29.32,WARN,Executing Data Fetching - processed chunk 53
2025-12-13T08:04:20.219098,Data Fetching,35.22,18.51,INFO,Executing Data Fetching - processed chunk 39
2025-12-13T08:04:26.219098,Data Fetching,8.52,40.02,WARN,Executing Data Fetching - processed chunk 23
2025-12-13T08:04:27.219098,Data Fetching,13.14,47.63,INFO,Executing Data Fetching - processed chunk 28
2025-12-13T08:04:32.219098,Data Fetching,51.90,25.50,INFO,Executing Data Fetching - processed chunk 36
2025-12-13T08:04:38.219098,Data Fetching,10.33,3.56,INFO,Executing Data Fetching - processed chunk 86
2025-12-13T08:04:41.219098,Data Fetching,74.18,37.76,INFO,Executing Data Fetching - processed chunk 84
2025-12-13T08:04:42.219098,Processing,21.87,47.44,INFO,Executing Processing - processed chunk 13
2025-12-13T08:04:43.219098,Processing,57.81,48.57,INFO,Executing Processing - processed chunk 26
2025-12-13T08:04:45.219098,Processing,33.49,29.97,INFO,Executing Processing - processed chunk 78
2025-12-13T08:04:48.219098,Processing,4.08,3.20,INFO,Executing Processing - processed chunk 75
2025-12-13T08:04:50.219098,Processing,23.22,32.80,INFO,Executing Processing - processed chunk 24
2025-12-13T08:04:53.219098,Processing,59.12,17.42,INFO,Executing Processing - processed chunk 77
2025-12-13T08:04:55.219098,Processing,13.97,0.19,INFO,Executing Processing - processed chunk 65
2025-12-13T08:04:58.219098,Processing,29.77,19.54,INFO,Executing Processing - processed chunk 31
2025-12-13T08:05:01.219098,Processing,13.39,43.79,INFO,Executing Processing - processed chunk 21
2025-12-13T08:05:03.219098,Processing,33.04,36.77,INFO,Executing Processing - processed chunk 31
2025-12-13T08:05:06.219098,Processing,3.43,37.52,INFO,Executing Processing - processed chunk 72
2025-12-13T08:05:09.219098,Processing,35.84,16.56,INFO,Executing Processing - processed chunk 95
2025-12-13T08:05:12.219098,Processing,14.77,12.75,INFO,Executing Processing - processed chunk 15
2025-12-13T08:05:15.219098,Processing,52.64,19.72,INFO,Executing Processing - processed chunk 73
2025-12-13T08:05:18.219098,Validation,92.55,37.99,INFO,Executing Validation - processed chunk 95
2025-12-13T08:05:21.219098,Validation,37.16,29.03,INFO,Executing Validation - processed chunk 16
2025-12-13T08:05:24.219098,Validation,77.90,6.96,INFO,Executing Validation - processed chunk 44
2025-12-13T08:05:25.219098,Validation,24.98,32.57,INFO,Executing Validation - processed chunk 74
2025-12-13T08:05:26.219098,Validation,97.11,21.06,INFO,Executing Validation - processed chunk 88
2025-12-13T08:05:29.219098,Validation,1.53,19.23,INFO,Executing Validation - processed chunk 12
2025-12-13T08:05:30.219098,Validation,20.36,25.43,INFO,Executing Validation - processed chunk 77
2025-12-13T08:05:33.219098,Validation,28.75,0.84,INFO,Executing Validation - processed chunk 75
2025-12-13T08:05:36.219098,Validation,45.43,45.68,INFO,Executing Validation - processed chunk 18
2025-12-13T08:05:37.219098,Validation,3.76,33.19,INFO,Executing Validation - processed chunk 64
2025-12-13T08:05:38.219098,Validation,99.30,21.82,INFO,Executing Validation - processed chunk 73
2025-12-13T08:05:41.219098,Validation,85.66,45.05,INFO,Executing Validation - processed chunk 89
2025-12-13T08:05:44.219098,Validation,63.26,11.17,INFO,Executing Validation - processed chunk 90
2025-12-13T08:05:46.219098,Validation,35.51,38.90,INFO,Executing Validation - processed chunk 48
2025-12-13T08:05:47.219098,Validation,66.88,47.16,INFO,Executing Validation - processed chunk 8
2025-12-13T08:05:48.219098,Archiving,2.49,9.96,INFO,Executing Archiving - processed chunk 26
2025-12-13T08:05:49.219098,Archiving,59.19,46.29,INFO,Executing Archiving - processed chunk 95
2025-12-13T08:05:51.219098,Archiving,90.09,12.43,INFO,Executing Archiving - processed chunk 41
2025-12-13T08:05:54.219098,Archiving,39.24,2.95,INFO,Executing Archiving - processed chunk 93
2025-12-13T08:05:56.219098,Archiving,22.92,23.52,INFO,Executing Archiving - processed chunk 45
2025-12-13T08:05:59.219098,Archiving,38.19,45.97,INFO,Executing Archiving - processed chunk 64
2025-12-13T08:06:02.219098,Archiving,3.23,22.68,INFO,Executing Archiving - processed chunk 32
2025-12-13T08:06:03.219098,Archiving,96.39,38.42,INFO,Executing Archiving - processed chunk 59
2025-12-13T08:06:05.219098,Archiving,68.60,14.84,INFO,Executing Archiving - processed chunk 37
2025-12-13T08:06:06.219098,Archiving,90.66,25.90,INFO,Executing Archiving - processed chunk 6
2025-12-13T08:06:08.219098,Archiving,88.92,30.07,INFO,Executing Archiving - processed chunk 10
2025-12-13T08:06:11.219098,Archiving,39.04,2.09,INFO,Executing Archiving - processed chunk 44
2025-12-13T08:06:12.219098,Archiving,85.78,21.33,INFO,Executing Archiving - processed chunk 48
2025-12-13T08:06:14.219098,Archiving,72.20,30.51,INFO,Executing Archiving - processed chunk 97
2025-12-13T08:06:16.219098,Archiving,49.97,21.74,INFO,Executing Archiving - processed chunk 80
