Timestamp,RecipeId,JobId,RunId,Active_State_General_StaOperatingState,Name,Text,Severity,Active_ActProcVal_All_MainDrive_ActSpeed,Active_ActProcVal_All_MainDrive_ActTorquePercent,Active_ActProcVal_All_MainDrive_ActThroughput,Active_ActProcVal_All_MainDrive_ActPower,Active_ActProcVal_All_MainDrive_ActSME,Active_ActProcVal_All_Endplate_ActPressure
2025-12-17T17:38:54.801963,Recipe_C,6a2bc62c-ce95-4153-9d9c-2d8c87b2ba8e,29,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-17T17:38:55.801963,Recipe_C,6a2bc62c-ce95-4153-9d9c-2d8c87b2ba8e,29,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-17T17:38:56.801963,Recipe_C,6a2bc62c-ce95-4153-9d9c-2d8c87b2ba8e,29,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-17T17:38:57.801963,Recipe_C,6a2bc62c-ce95-4153-9d9c-2d8c87b2ba8e,29,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-17T17:38:58.801963,Recipe_C,6a2bc62c-ce95-4153-9d9c-2d8c87b2ba8e,29,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-17T17:38:59.801963,Recipe_C,6a2bc62c-ce95-4153-9d9c-2d8c87b2ba8e,29,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-17T17:39:00.801963,Recipe_C,6a2bc62c-ce95-4153-9d9c-2d8c87b2ba8e,29,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-17T17:39:01.801963,Recipe_C,6a2bc62c-ce95-4153-9d9c-2d8c87b2ba8e,29,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-17T17:39:02.801963,Recipe_C,6a2bc62c-ce95-4153-9d9c-2d8c87b2ba8e,29,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-17T17:39:03.801963,Recipe_C,6a2bc62c-ce95-4153-9d9c-2d8c87b2ba8e,29,5.0,,,,8.68,7.2,10.1,13.49,7.36,11.01
2025-12-17T17:39:04.801963,Recipe_C,6a2bc62c-ce95-4153-9d9c-2d8c87b2ba8e,29,5.0,,,,7.4,7.0,8.38,9.81,11.2,10.36
2025-12-17T17:39:05.801963,Recipe_C,6a2bc62c-ce95-4153-9d9c-2d8c87b2ba8e,29,5.0,,,,8.24,7.64,6.55,13.87,10.69,11.18
2025-12-17T17:39:06.801963,Recipe_C,6a2bc62c-ce95-4153-9d9c-2d8c87b2ba8e,29,5.0,,,,8.04,12.0,9.03,13.72,11.38,11.85
2025-12-17T17:39:07.801963,Recipe_C,6a2bc62c-ce95-4153-9d9c-2d8c87b2ba8e,29,5.0,,,,9.09,10.71,8.54,9.07,4.03,11.15
